urn:cite:hclat:topic.ablsg1,urn:cite:hclat:category.ablative
urn:cite:hclat:topic.ablsg1,urn:cite:hclat:category.decl1
urn:cite:hclat:topic.ablaccomp,urn:cite:hclat:category.ablative
urn:cite:hclat:topic.ablag,urn:cite:hclat:category.ablative
urn:cite:hclat:topic.ablpl1,urn:cite:hclat:category.ablative
urn:cite:hclat:topic.ablpl1,urn:cite:hclat:category.decl1
urn:cite:hclat:topic.ablpl2,urn:cite:hclat:category.ablative
urn:cite:hclat:topic.ablpl2,urn:cite:hclat:category.decl2
urn:cite:hclat:topic.ablpl3,urn:cite:hclat:category.ablative
urn:cite:hclat:topic.ablpl3,urn:cite:hclat:category.decl3
urn:cite:hclat:topic.ablpl4,urn:cite:hclat:category.ablative
urn:cite:hclat:topic.ablpl4,urn:cite:hclat:category.decl4
urn:cite:hclat:topic.ablpl5,urn:cite:hclat:category.ablative
urn:cite:hclat:topic.ablpl5,urn:cite:hclat:category.decl5
urn:cite:hclat:topic:abltime,urn:cite:hclat:category.ablative
urn:cite:hclat:topic.accexclam,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accpl1,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accpl2,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accpl3,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accpl4,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accpl5,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accpl1,urn:cite:hclat:category.decl1
urn:cite:hclat:topic.accpl2,urn:cite:hclat:category.decl2
urn:cite:hclat:topic.accpl3,urn:cite:hclat:category.decl3
urn:cite:hclat:topic.accpl4,urn:cite:hclat:category.decl4
urn:cite:hclat:topic.accpl5,urn:cite:hclat:category.decl5
urn:cite:hclat:topic.accsg1,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accsg2,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accsg3,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accsg4,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accsg5,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.accsg1,urn:cite:hclat:category.decl1
urn:cite:hclat:topic.accsg2,urn:cite:hclat:category.decl2
urn:cite:hclat:topic.accsg3,urn:cite:hclat:category.decl3
urn:cite:hclat:topic.accsg4,urn:cite:hclat:category.decl4
urn:cite:hclat:topic.accsg5,urn:cite:hclat:category.decl5
urn:cite:hclat:topic.accsgpro,urn:cite:hclat:category.accusative
urn:cite:hclat:topic.adv,urn:cite:hclat:category.adverb
urn:cite:hclat:topic.compadv,urn:cite:hclat:category.adverb
urn:cite:hclat:topic.compadj,urn:cite:hclat:category.adjective
urn:cite:hclat:topic.cum,urn:cite:hclat:category.clause
urn:cite:hclat:topic.datplpro,urn:cite:hclat:category.dative
urn:cite:hclat:topic.datplpro,urn:cite:hclat:category.pronoun
urn:cite:hclat:topic.datref,urn:cite:hclat:category.dative
urn:cite:hclat:topic.datsg1,urn:cite:hclat:category.dative
urn:cite:hclat:topic.datsg2,urn:cite:hclat:category.dative
urn:cite:hclat:topic.datsg3,urn:cite:hclat:category.dative
urn:cite:hclat:topic.datsg4,urn:cite:hclat:category.dative
urn:cite:hclat:topic.datsg5,urn:cite:hclat:category.dative
urn:cite:hclat:topic.datsg1,urn:cite:hclat:category.decl1
urn:cite:hclat:topic.datsg2,urn:cite:hclat:category.decl2
urn:cite:hclat:topic.datsg3,urn:cite:hclat:category.decl3
urn:cite:hclat:topic.datsg4,urn:cite:hclat:category.decl4
urn:cite:hclat:topic.datsg5,urn:cite:hclat:category.decl5
urn:cite:hclat:topic.datsgpro,urn:cite:hclat:category.dative
urn:cite:hclat:topic.datsgpro,urn:cite:hclat:category.pronoun
urn:cite:hclat:topic.futactind1,urn:cite:hclat:category.future
urn:cite:hclat:topic.futactind2,urn:cite:hclat:category.future
urn:cite:hclat:topic.futactind3,urn:cite:hclat:category.future
urn:cite:hclat:topic.futactind4,urn:cite:hclat:category.future
urn:cite:hclat:topic.futactind1,urn:cite:hclat:category.conj1
urn:cite:hclat:topic.futactind2,urn:cite:hclat:category.conj2
urn:cite:hclat:topic.futactind3,urn:cite:hclat:category.conj3
urn:cite:hclat:topic.futactind4,urn:cite:hclat:category.conj4
urn:cite:hclat:topic.futactind1,urn:cite:hclat:category.indicative
urn:cite:hclat:topic.futactind2,urn:cite:hclat:category.indicative
urn:cite:hclat:topic.futactind3,urn:cite:hclat:category.indicative
urn:cite:hclat:topic.futactind4,urn:cite:hclat:category.indicative
urn:cite:hclat:topic.futactind1,urn:cite:hclat:category.active
urn:cite:hclat:topic.futactind2,urn:cite:hclat:category.active
urn:cite:hclat:topic.futactind3,urn:cite:hclat:category.active
urn:cite:hclat:topic.futactind4,urn:cite:hclat:category.active
urn:cite:hclat:topic.futactindir,urn:cite:hclat:category.future
urn:cite:hclat:topic.futactindir,urn:cite:hclat:category.irregular
urn:cite:hclat:topic.futactindir,urn:cite:hclat:category.indicative
